gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,32066.3224378966,-0.120316043530351,0.204089787048088,-0.589525057919738,0.555509107819995,0.685210365526672
mt-Nd6,4682.81644750201,0.615052310263329,0.19207807939928,3.20209527389534,0.0013643186658181,0.00444212061264151
mt-Nd5,7477.5412502129,0.921450983393026,0.223737088023351,4.11845434985216,3.81422107358336e-5,1.67903243976526e-4
mt-Nd4,20298.8305042445,0.219709200588305,0.143840906475383,1.52744588428957,0.126650174091544,0.225261047613079
mt-Nd4l,838.844526295219,0.614343051899805,0.273769421417481,2.24401632848166,0.0248313507732686,0.0576350695582323
mt-Nd3,3326.85540003696,0.967999615489817,0.235853818634857,4.10423550100942,4.05654078967278e-5,1.77784736945177e-4
mt-Co3,90923.1970898494,0.323325675960407,0.138234714590633,2.33896150411928,0.0193374258998747,0.0463599621806785
mt-Atp6,62805.7929176487,0.579153863756668,0.165249844093965,3.50471655166795,4.57093657341008e-4,0.00165224590089352
mt-Atp8,4719.41728312955,0.684179795555034,0.262928738968703,2.6021491535639,0.00926415513372312,0.0245402792386723
mt-Co2,55111.5721534005,1.0275808999188,0.158540945220133,6.48148589307329,9.08236615774936e-11,8.93169826747238e-10
mt-Co1,68419.3317747984,0.619264293781303,0.178491201873106,3.46943875822829,5.21546955948726e-4,0.00186566500545283
mt-Nd2,12059.7719061093,1.69772666570303,0.200046627215621,8.48665478310275,2.12670337702479e-17,4.17313049417349e-16
mt-Nd1,38609.2672810555,1.5116861799697,0.192845960565622,7.83882729789044,4.5477350772119e-15,7.02964173188427e-14
Gm15190,0.342659563233558,-2.61884850047535,7.28303221869903,-0.359582166031273,0.719159622161023,NA
Arrb2,668.984542357417,-1.11563128808746,0.279379603767054,-3.99324529437616,6.51750832391499e-5,2.75489875237788e-4
Usp22,336.669686051111,0.987599313400032,0.189285953440251,5.21749921455093,1.81354992611734e-7,1.15797150422345e-6
Gm29257,23.6514612816733,1.67252239621408,0.547548712444389,3.0545636547067,0.00225388178949093,0.00695894240377363
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0.0380762098104571,0,7.35483790749093,0,1,NA
Odf2l,120.762603091566,0.994571570823958,0.381372821876619,2.60787217591955,0.00911069687642598,0.0242096923131829
Gm33778,0,NA,NA,NA,NA,NA
Mymx,0.131789337263111,0,7.35483790733043,0,1,NA
Wsb2,198.464102506464,-0.938742315109395,0.368890808245053,-2.54477014370548,0.010934969231967,0.0284312565672643
Orai3,166.901016561297,-0.550840249661294,0.359577529335124,-1.53190954584905,0.125544757565702,0.223804462628658
Mpeg1,55.4479447687958,-4.81912077965727,1.15318564159549,-4.17896356478195,2.92840591550874e-5,1.31513604312919e-4
Tm9sf3,2135.70850802149,-0.245305025742504,0.121239399988957,-2.02331111639324,0.0430410815092292,0.0924106077136138
Ivd,284.561714435599,0.454296894095357,0.47448011821699,0.957462445007226,0.338333893101969,0.483150293631794
Wdr81,121.599060264338,-1.44320484338535,0.355645669394507,-4.05798514527798,4.94979154730593e-5,2.13593497295892e-4
Alas1,224.730788189822,0.101671342884314,0.286900320444184,0.35437863132012,0.723055146571962,0.820362413627917
Cyp2d11,0.121854238126367,0,7.35483790729758,0,1,NA
D10Wsu102e,3397.23929575283,0.509592419062855,0.306439278634991,1.66294745677771,0.0963229536606136,0.180598857185226
Arhgap10,146.404641161957,-1.017923629971,0.261409335134962,-3.89398347019802,9.86113722513804e-5,4.0437843062793e-4
Aldh1l2,13.7333635470758,2.59954742504492,1.02795178060075,2.52886125020932,0.011443325540532,0.0296162660856753
Acss1,322.490179300203,-1.8648398841988,0.206391921111073,-9.03543062228294,1.63357969325426e-19,3.78072998870285e-18
Tacc1,1248.36695404123,-1.46662379228422,0.250931765632536,-5.84471156366842,5.07446747457283e-9,4.03450014037214e-8
Srp68,716.862369877002,0.222184678711208,0.180436016958981,1.23137654253207,0.218182066122125,0.34706581368358
Tatdn3,127.415604812791,0.0872703811918321,0.386232029619327,0.225953247010214,0.821237783413865,0.892080397339673
Kif9,10.7726077005419,2.4028519159941,1.24283287005866,1.93336688615316,0.0531910175016747,0.110184188412309
Wfdc11,0.149939126116377,0,7.35483790731029,0,1,NA
Rfc5,1393.65098958086,-1.10585341229203,0.252144334636361,-4.38579519895571,1.15562814994449e-5,5.55299704019119e-5
Gm19195,11.1036894626599,0.562153639090856,1.11479499392434,0.504266382747149,0.614074197552075,0.734966248770353
Wfdc13,0.631282476936546,-1.18714503425825,5.19583686572649,-0.2284800437229,0.819273068658427,NA
Atp11a,177.017524899347,1.39326363462117,0.422859710125734,3.29486021311156,9.84706502102879e-4,0.00330682098052637
Sema6b,4.38025317003067,0.484054270029043,1.14338794961926,0.423350858464294,0.672039292958121,0.781635723010218
Spint4,0,NA,NA,NA,NA,NA
Hsd3b7,18.5089336281833,-1.36722000241957,0.693009043776648,-1.97287469001662,0.0485098408864171,0.102153030260005
Pgm2l1,479.61147956370303,-2.23869670921385,0.238939694288309,-9.36929594675297,7.30179552049821e-21,1.81684588098405e-19
Vipr1,59.5049843560569,0.340118070018262,0.975761201553039,0.348566913171915,0.727414471048514,0.823963210869615
Spint5,0,NA,NA,NA,NA,NA
Nexn,8.97731032565136,0.929298977322932,1.17545078330232,0.790589440684324,0.429183610668071,0.572798570363935
Gm18995,0,NA,NA,NA,NA,NA
Wfdc3,1.35918101130494,1.10746814915305,2.98068934758638,0.371547658950044,0.710229665482429,NA
Tpi-rs11,0.111947281987668,2.89544660113292,7.25952168866158,0.398848123238646,0.690005115706013,NA
Rasal3,1569.42820990993,-1.13809408005967,0.232014561399397,-4.90527005372096,9.32988840996e-7,5.33429660528846e-6
Ccnd2,4290.06582627519,1.5458189972941,0.321164972475634,4.81316186313368,1.48560866202897e-6,8.25365285925004e-6
Rps13-ps5,2.2430300156575,1.04218743832743,2.23628019775613,0.466036161020053,0.641189617098928,0.756910185919954
Dnajc11,914.025196371074,2.08555254349635,0.194261941537889,10.7357752475133,6.91362263507261e-27,2.66679576300346e-25
E2f4,1096.03401538835,-0.519177253626796,0.156351991019677,-3.32056694795435,8.98348102553287e-4,0.00304587421084443
Ighe,11.4444960885871,0,7.35483790643995,0,1,1
Bahd1,101.412868590623,0.447393512095579,0.352796593905259,1.26813444297516,0.204749943338102,0.330164332060749
Gsg1l,6.1091673825731,-1.74634608559205,1.41141574881111,-1.23730097744982,0.215975365131519,0.344593804315517
Galr2,0.5567606350466,0,7.35483790681301,0,1,NA
Mblac1,15.1029357916676,0.526711510699027,1.00845180948108,0.522297154655369,0.601463449986874,0.724492013940413
Gpx2-ps1,5.06701243049611,-3.02297153612731,1.32764041691762,-2.27695051883532,0.0227891806018138,0.0534383353598397
Phf10,876.67380190897,2.37660173048258,0.219726169881575,10.8161978692091,2.88498827721092e-27,1.13353202194136e-25
Dqx1,322.758070604463,2.54837181701968,0.3924656437507,6.49323541460979,8.40122512462931e-11,8.28113760096921e-10
Chml,71.3085468120458,0.880627953265884,0.3625568501804,2.42893756614364,0.0151431397833985,0.0376019027984299
Slc27a4,162.642641622629,-1.96492566775368,0.296578619473034,-6.62531126230539,3.46517223875977e-11,3.5916616548372e-10
