"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",1701.32151081776,0.434449354335816,0.193995969349679,2.23947619010949,0.0251249488447373,0.0620522223987817
"ENSMUSG00000000003",0.0474375977968173,0,7.3561311249555,0,1,NA
"ENSMUSG00000000028",995.064553352172,0.440981500885522,0.248570686282453,1.77406880706936,0.0760517696429741,0.156408356435551
"ENSMUSG00000000037",1.66843330816786,-5.7296255828891,4.40072033197217,-1.30197448387305,0.192925108348635,NA
"ENSMUSG00000000049",1.10049141013358,-0.887466465599547,3.17192545549962,-0.27978793261387,0.779640210485135,NA
"ENSMUSG00000000056",265.820024047919,0.783253890285729,0.259233260016067,3.02142514520391,0.00251587837593481,0.00827604461865629
"ENSMUSG00000000058",18.0580486226462,8.08304904068943,1.79456877158043,4.50417346423057,6.66317648913936e-06,3.72269731428603e-05
"ENSMUSG00000000078",2059.65155456506,0.173058240000684,0.20941525197063,0.826387946303713,0.408584058849964,0.566332568239408
"ENSMUSG00000000085",45.0171770851084,-3.21970584264014,0.54536856983528,-5.90372460153433,3.55385230994721e-09,3.2367835459061e-08
"ENSMUSG00000000088",13149.3256856376,0.603444607477595,0.211909749165869,2.84764910464435,0.00440434568644911,0.0134852157253639
"ENSMUSG00000000093",0.833974806742692,0,5.68761456242416,0,1,NA
"ENSMUSG00000000094",0.730445150156794,-0.979754092763895,4.46790867342228,-0.219286956018605,0.826426522228673,NA
"ENSMUSG00000000103",0,NA,NA,NA,NA,NA
"ENSMUSG00000000120",1.31265432772076,2.47956770114992,2.92541939577838,0.847593922679303,0.396664160061237,NA
"ENSMUSG00000000125",1.8983099007691,0.623059320141395,2.18477650234998,0.285182177431523,0.775504574015078,NA
"ENSMUSG00000000126",3.25797625853244,5.79764496147642,2.62635219084249,2.20748952927621,0.0272798777169064,0.0665073875126579
"ENSMUSG00000000127",9.08898378211513,-0.902817630418297,1.02125654146814,-0.884026288948339,0.376682021698376,0.535063288766946
