"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",1701.32151081776,0.574149589909528,0.193895024582046,2.96113627024286,0.00306506292022505,0.0176647327562733
"ENSMUSG00000000003",0.0474375977968173,0,7.3561311249555,0,1,1
"ENSMUSG00000000028",995.064553352172,0.524877742079021,0.248507054464671,2.11212411337659,0.0346758052463878,0.145657394731356
"ENSMUSG00000000037",1.66843330816786,-5.68676091840662,4.40072033197217,-1.29223410928686,0.196276082659477,0.58975628016233
"ENSMUSG00000000049",1.10049141013358,-3.29740857167936,3.26298762302608,-1.01054890567478,0.312232381026248,0.816657979022249
"ENSMUSG00000000056",265.820024047919,0.680481798332709,0.26003065762354,2.61692911348122,0.00887247647178348,0.0452587516166398
"ENSMUSG00000000058",18.0580486226462,6.15045111279544,1.80977002613945,3.39847108967508,0.000677636245431824,0.00452334124041331
"ENSMUSG00000000078",2059.65155456506,-0.190906559348354,0.209618774291715,-0.91073216124563,0.362436514089667,0.903247419716356
"ENSMUSG00000000085",45.0171770851084,-3.71510691577911,0.557779391619566,-6.66053097621972,2.72840052772366e-11,5.54677244014169e-10
"ENSMUSG00000000088",13149.3256856376,0.660300107173228,0.211906638280119,3.11599538613971,0.00183325140761878,0.0111368278982361
"ENSMUSG00000000093",0.833974806742692,0,5.68761456242416,0,1,1
"ENSMUSG00000000094",0.730445150156794,-2.36992788980182,4.46979109634071,-0.53020998939794,0.595966345800191,1
"ENSMUSG00000000103",0,NA,NA,NA,NA,NA
"ENSMUSG00000000120",1.31265432772076,3.08640678111678,2.86718139527585,1.07646024287202,0.281721472345544,0.761534239299977
"ENSMUSG00000000125",1.8983099007691,1.35873501453612,2.12357764093532,0.639832982013162,0.522281187678587,1
"ENSMUSG00000000126",3.25797625853244,5.28789070946072,2.63558338998076,2.00634543743248,0.0448194053634128,0.181746283888106
"ENSMUSG00000000127",9.08898378211513,-0.543791889980949,1.00440878862845,-0.541404949994031,0.588228496099596,1
"ENSMUSG00000000131",834.043420291976,-0.132287736721702,0.187257475377723,-0.706448361833672,0.479909354670199,1
"ENSMUSG00000000134",124.513649644893,-0.105127189492031,0.325540654416334,-0.322931062728601,0.746747450926481,1
"ENSMUSG00000000142",78.3626428238715,0.307207799805712,0.416089480052937,0.738321477790371,0.460319117952051,1
"ENSMUSG00000000148",115.900701756655,-0.0439344290592236,0.323862342078029,-0.135657726604837,0.892091867977693,1
"ENSMUSG00000000149",97.821757868687,0.528984750781631,0.377396941959427,1.40166676506484,0.161014779569841,0.508385891768665
"ENSMUSG00000000154",0.516466671582844,1.54453880123876,7.35144152604357,0.210100127405898,0.83358952604309,1
"ENSMUSG00000000157",3.13692253758151,2.17043063511721,2.46714410524356,0.879734033575205,0.379003407858574,0.929941058660919
"ENSMUSG00000000159",1.70819455907494,-3.14623425041556,3.59843156903586,-0.874334884533745,0.381935906980337,0.934792215809537
"ENSMUSG00000000167",52.0045955912329,-2.15305544956189,0.416346149120211,-5.17131106919459,2.32457224883412e-07,2.86971613559774e-06
"ENSMUSG00000000168",454.457581092296,-0.994809823953615,0.170842371623042,-5.82296894208791,5.78113018577948e-09,8.7690833661882e-08
"ENSMUSG00000000171",4319.40163514553,-0.00330288171261468,0.263342082644716,-0.0125421720654906,0.989993056909532,1
"ENSMUSG00000000182",0.505301381658391,-1.35010288076128,7.35463701061746,-0.183571654020751,0.854349501997878,1
"ENSMUSG00000000183",4.44707460603382,1.23806782564832,1.2542154662738,0.987125305771062,0.323581213456329,0.836942578841638
"ENSMUSG00000000184",4290.06582627519,-1.10317899262625,0.321154175119786,-3.43504484167076,0.000592455785103552,0.00401034788524011
"ENSMUSG00000000194",310.749452493997,0.137441407031806,0.292760245936915,0.469467453109812,0.638735543639505,1
"ENSMUSG00000000197",0.466411324258141,0.00378437671998303,6.43441948000398,0.000588145788713901,0.999530727582739,1
"ENSMUSG00000000202",0.270658395505959,0,7.3561311249555,0,1,1
"ENSMUSG00000000204",36.048611011514,1.29903251808228,1.05125408860099,1.23569794607034,0.216570861310574,0.633845157767412
"ENSMUSG00000000214",0.714760574213785,0,7.3561311249555,0,1,1
"ENSMUSG00000000215",0.239029942711049,0,7.3561311249555,0,1,1
"ENSMUSG00000000216",0.146752199072213,-1.3528035112756,7.35470537783952,-0.183937145239255,0.854062764242072,1
"ENSMUSG00000000223",8.25971787335611,-0.304650948233626,1.04355178724479,-0.291936588061406,0.770335108174331,1
"ENSMUSG00000000244",1585.20506657472,1.24228131209455,0.270957343067834,4.58478555343505,4.54452616859403e-06,4.59635104187376e-05
"ENSMUSG00000000247",6.08022003998921,-1.02680312039193,1.1823824141144,-0.868418802694226,0.385165105186004,0.939817663582064
"ENSMUSG00000000248",6.83394294311006,4.63156530597286,1.90726257531458,2.4283836771709,0.0151662893661999,0.0722739809985191
"ENSMUSG00000000253",1.80865895571956,-1.07598356207662,3.40008813925925,-0.316457549924289,0.751655240999084,1
"ENSMUSG00000000263",0.112691048855594,0,7.3561311249555,0,1,1
"ENSMUSG00000000266",2.52602723413798,1.07178109956884,2.0973859793935,0.511008040531846,0.609345426593573,1
"ENSMUSG00000000275",701.397787226894,0.447949924820201,0.151120483498438,2.96419065404082,0.00303480199075316,0.0175069634810812
"ENSMUSG00000000276",235.386114138003,-1.05444391783482,0.26040558693985,-4.0492369239312,5.13849042705551e-05,0.00043306666194345
"ENSMUSG00000000278",405.86250300946,0.749949868624742,0.213885341371845,3.50631728109378,0.000454353267679441,0.00315870807133917
"ENSMUSG00000000282",126.972436484188,0.301177903167884,0.390402233346466,0.771455379715003,0.440437060563414,1
"ENSMUSG00000000290",4323.31441485585,2.6745103716494,0.177160452292342,15.0965429193872,1.70648875428448e-51,4.70556517226881e-49
"ENSMUSG00000000295",1412.23114048746,-0.439071298977776,0.288872501831826,-1.51994840697365,0.128523942984153,0.427736256154854
"ENSMUSG00000000296",0.242045448738024,-1.28412187704572,7.35516579196411,-0.174587754153508,0.861403571564399,1
"ENSMUSG00000000301",60.6024322384012,-2.70813004123891,0.490756120137595,-5.51828073072145,3.42332260474445e-08,4.69210218016758e-07
"ENSMUSG00000000303",2.71883115859009,1.04832808696891,1.99949342238521,0.524296842006289,0.600072093034137,1
"ENSMUSG00000000305",1.22313780076088,-2.01509155912655,4.28572439110518,-0.47018692179758,0.638221477032095,1
"ENSMUSG00000000308",1.07292399504328,-0.19137200573206,2.92230042690136,-0.0654867665111967,0.947786442512828,1
"ENSMUSG00000000317",2.82254569961249,-1.40203393449809,2.14578934530893,-0.653388431424165,0.513505894967096,1
"ENSMUSG00000000318",1.88608239949677,1.93233693159901,2.66708588964493,0.724512449749511,0.468751186735464,1
"ENSMUSG00000000320",17.755409341088,0.473654926693861,0.914776434807947,0.517782169140925,0.60461026042729,1
"ENSMUSG00000000325",6.21289797232721,0.202205724864542,1.57385237827802,0.128478202692542,0.897770546986567,1
"ENSMUSG00000000326",916.2666979051,-2.16445975890886,0.197718204691908,-10.9471950864697,6.85371453559292e-28,5.31679972617914e-26
"ENSMUSG00000000339",879.420654072716,-0.356254883715315,0.187947111760497,-1.89550603027779,0.0580253935922752,0.224579078530164
"ENSMUSG00000000340",210.189729949757,-0.687119691033581,0.316932298565679,-2.16803302832572,0.0301561736658631,0.129652311783552
"ENSMUSG00000000346",8164.01389029619,1.83916708330574,0.279894123390663,6.57093854285293,4.99990947348583e-11,9.91223883331845e-10
"ENSMUSG00000000355",2357.33230236493,0.182343140044272,0.255498813122432,0.713675096239667,0.4754281092638,1
"ENSMUSG00000000359",0.76482498663481,-1.47957954903537,4.06493155876941,-0.36398633719759,0.715868211955651,1
"ENSMUSG00000000365",2.74336013392108,-4.36888013763009,2.44478194721741,-1.78702241424951,0.0739338659373743,0.274722776137748
"ENSMUSG00000000374",421.109955516135,1.00831555519539,0.278259770914768,3.62364833364376,0.000290476489255157,0.00210822766510816
"ENSMUSG00000000378",1363.98781023497,1.17856905456225,0.212882561754442,5.53624047385205,3.09033196466016e-08,4.25181974716875e-07
"ENSMUSG00000000381",0,NA,NA,NA,NA,NA
"ENSMUSG00000000384",432.934965214909,-2.70345883215484,0.28406280655318,-9.51711653122993,1.78050843709491e-21,8.86804300721883e-20
"ENSMUSG00000000385",0.229708053813971,0,7.3561311249555,0,1,1
"ENSMUSG00000000386",331.723671579045,4.57916647401783,0.404741651610217,11.3138009290622,1.1212475485372e-29,9.68936770433914e-28
"ENSMUSG00000000392",5.66500989188614,-4.31543264005736,1.56321865500471,-2.76060717817135,0.00576940240148826,0.030940154462861
"ENSMUSG00000000394",0.336691925233341,-1.37812324636094,7.35535187831188,-0.18736333341502,0.851375769175482,1
"ENSMUSG00000000399",3180.8931549617,0.999662761168455,0.25905074571178,3.85894569969962,0.000113877234070107,0.00089998026675729
"ENSMUSG00000000402",1.55746328418779,-1.00570751917655,2.63795575313153,-0.381245029596372,0.703021438850215,1
"ENSMUSG00000000409",15089.2261578008,1.8242861465936,0.239828141126459,7.60663922934578,2.8131515235665e-14,7.77835114063985e-13
"ENSMUSG00000000411",0.126480421708443,-2.42902934876493,7.28255639438255,-0.333540753716453,0.738726131829263,1
"ENSMUSG00000000416",0.702117879988182,0.108079258134416,6.84858008416608,0.0157812651390754,0.987408894830049,1
"ENSMUSG00000000420",1112.20457585672,0.962026746343446,0.180065827943192,5.34263917441875,9.16029905117966e-08,1.19095666875431e-06
"ENSMUSG00000000435",0.126481094910207,0,7.3561311249555,0,1,1
"ENSMUSG00000000439",640.266524862662,0.954576827383307,0.296660448951443,3.21774213838512,0.00129203918201556,0.00811221951332977
"ENSMUSG00000000440",5.1609172702921,-3.13385003427262,1.69873328828077,-1.8448158141672,0.0650643361834613,0.247123897460149
"ENSMUSG00000000441",820.152565380453,0.00614773390598607,0.205430203273949,0.0299261442962592,0.976125955050936,1
"ENSMUSG00000000486",4483.3281994097,3.36016289574298,0.262468332702161,12.8021649741493,1.59443224314586e-37,2.24941017670234e-35
"ENSMUSG00000000489",89.1571647396029,-0.428281475249248,0.460247204103717,-0.930546609366767,0.352088143363362,0.885021921657215
"ENSMUSG00000000530",10.8008375038652,-4.37591087301641,1.81389801012314,-2.41243490460599,0.01584636683738,0.0751370953433502
"ENSMUSG00000000531",32.2084571956058,-0.046591057162417,0.576808783650876,-0.080773834384979,0.935621817194912,1
"ENSMUSG00000000532",43.3275351719356,-1.56635996188866,0.623528387899309,-2.51209085630534,0.0120018184643686,0.0590684987280915
"ENSMUSG00000000538",47.3195381024671,-0.0430598263633897,0.530313688239232,-0.0811968978329762,0.935285366542665,1
"ENSMUSG00000000544",0.243151726047809,0,7.3561311249555,0,1,1
"ENSMUSG00000000552",2.43239002946976,-0.849606945757129,1.98342762116413,-0.428352886029927,0.668394220555831,1
"ENSMUSG00000000555",7.22737564217758,-2.91030942972985,1.42979681489226,-2.03547063430069,0.0418035404105724,0.171233624271909
"ENSMUSG00000000560",53.9712778963829,0.852516805418905,0.472425595076827,1.80455253547443,0.0711447311901941,0.265857088389918
"ENSMUSG00000000561",515.96696944721,-1.6729284149413,0.297036884712551,-5.63205615545097,1.78073676863369e-08,2.53583604066654e-07
"ENSMUSG00000000562",123.78941383403,-3.01234637193145,0.486911728103848,-6.18663753215034,6.14610641443361e-10,1.04673610197979e-08
"ENSMUSG00000000563",10748.2124392784,0.204268775018842,0.251202384865021,0.813164154984444,0.416123947779233,0.986546161016077
"ENSMUSG00000000567",4.7919949520734,1.39805130373032,1.41014798282819,0.991421695279379,0.321479710836119,0.832859804328764
"ENSMUSG00000000568",2222.9725333212,-0.207039448218582,0.151661117491296,-1.36514521087096,0.172207414606712,0.534472045416024
"ENSMUSG00000000579",576.14833851885,0.779019717987488,0.267106114996254,2.91651772179912,0.00353962614250761,0.0200943178279133
"ENSMUSG00000000581",3562.63590658693,0.692027303022544,0.314460531979571,2.20068095244303,0.027758618180091,0.120921213074612
