peak_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
Merged-chr1-159938635-34,11.099755685433099,1.1423527117586,0.441184159985493,2.5892876838465,0.00961747098374781,0.999929074919212,Tnr
Merged-chr1-179169910-30,18.689233757812396,1.32378388566944,0.418286953263557,3.1647745054944103,0.0015520318261152699,0.999929074919212,Smyd3
Merged-chr1-43768757-57,56.5396540550844,-0.9007198632039509,0.33920971976613595,-2.6553480360909,0.00792266209476711,0.999929074919212,1500015O10Rik
Merged-chr1-43768757-57,56.5396540550844,-0.9007198632039509,0.33920971976613595,-2.6553480360909,0.00792266209476711,0.999929074919212,Uxs1
Merged-chr1-46874534-28,14.2376692190748,-1.20616523103401,0.436284380395007,-2.7646307895367794,0.0056987256684829105,0.999929074919212,Dnah7c
Merged-chr1-46874534-28,14.2376692190748,-1.20616523103401,0.436284380395007,-2.7646307895367794,0.0056987256684829105,0.999929074919212,Slc39a10
Merged-chr1-53795253-3,11.626427251240198,1.14431778372927,0.441364096895236,2.59268434333227,0.0095230130248666,0.999929074919212,Dnah7a
Merged-chr1-53795253-3,11.626427251240198,1.14431778372927,0.441364096895236,2.59268434333227,0.0095230130248666,0.999929074919212,Stk17b
Merged-chr1-53795253-3,11.626427251240198,1.14431778372927,0.441364096895236,2.59268434333227,0.0095230130248666,0.999929074919212,Hecw2
Merged-chr1-53795253-3,11.626427251240198,1.14431778372927,0.441364096895236,2.59268434333227,0.0095230130248666,0.999929074919212,Mir7681
Merged-chr1-60860774-33,13.3634268643942,1.15010954982437,0.435476958024447,2.6410342238126,0.008265336962835159,0.999929074919212,Cd28
Merged-chr1-60860774-33,13.3634268643942,1.15010954982437,0.435476958024447,2.6410342238126,0.008265336962835159,0.999929074919212,Ctla4
Merged-chr1-69768976-61,77.9293499035344,-1.07500562877558,0.33019468208353897,-3.2556721446640404,0.00113124296388684,0.999929074919212,Ikzf2
Merged-chr1-69768976-61,77.9293499035344,-1.07500562877558,0.33019468208353897,-3.2556721446640404,0.00113124296388684,0.999929074919212,Spag16
Merged-chr1-88430798-21,7.18282394246714,-1.15976061376315,0.42459738211519205,-2.73143609125812,0.0063058969749618795,0.999929074919212,Trpm8
Merged-chr1-88430798-21,7.18282394246714,-1.15976061376315,0.42459738211519205,-2.73143609125812,0.0063058969749618795,0.999929074919212,Spp2
Merged-chr1-88430798-21,7.18282394246714,-1.15976061376315,0.42459738211519205,-2.73143609125812,0.0063058969749618795,0.999929074919212,Glrp1
Merged-chr10-110742140-31,20.162713908790604,-1.6924720563705,0.424079131445031,-3.9909345470584,6.58134433411521e-05,0.7059983669465519,E2f7
Merged-chr10-110742140-31,20.162713908790604,-1.6924720563705,0.424079131445031,-3.9909345470584,6.58134433411521e-05,0.7059983669465519,1700020G17Rik
