,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.41533616,-0.30701589584350586,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,2.0978508,0.08096581697463989,True,0.022394733594601843,0.10068628415576375,0.20947617105076766,12.350404681274851,3.5563726061582575,0.05731308460235596,0.02622814103960991,0.16826746129015444,0.0,0.0,0.168912111479313,0.16437267614206796,0.08816158048937033,1.1365556285812228,3.5062198755574747
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.8453335,-0.9070508480072021,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.4604674,-1.2864184379577637,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.5001484,0.40215790271759033,True,0.29429215815902654,0.23707105284599794,0.359793786210448,15.567000696958848,0.794875245988369,0.264095276594162,0.15698692202568054,0.29856110173939343,0.0,0.0,0.19204102003784257,0.9881107221123724,0.6020748890165626,0.5386665206258898,2.388003796729318
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,8.559754,-7.336278915405273,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.462265,-0.48310387134552,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.6984706,-0.8890982866287231,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0024942646,-2.3478891849517822,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,12.535894,-2.8725602626800537,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.08056082,-0.3271346092224121,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.08652285,0.7017605602741241,True,2.1051934186973598,4.12804327744119,0.36916970972099183,12.449268025451637,0.04262355878949166,0.17238539457321167,1.9109642505645752,0.6228844726609615,0.0,0.0,0.47521897373741745,0.3741856399818394,4.555296805398218,0.14774099097913201,2.5575172076296915
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.44988605,-0.3344597816467285,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,162.62932,-0.8039288520812988,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.24930887,-0.49418604373931885,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.36878395,0.0672948956489563,True,0.4106924901127643,0.5423484299379157,0.15887977297681194,16.423448784360883,0.23425918601453305,0.17408984899520874,0.3511386513710022,0.17886515238787992,0.0,0.0,0.3637322477684858,0.71517373584975,1.8959648043944917,1.630929591918693,3.5419097966868365
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.05947236,-1.0833067893981934,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.4101493,-1.6123509407043457,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.552932,0.7594952434301376,True,0.08402654160025974,0.04781303501631975,0.14143597948280723,18.928018976132464,5.457191806369357,0.731857419013977,0.1616756021976471,0.42412873684846286,0.0,0.0,0.20618020086213906,1.7211013572389173,0.39061321443396396,0.2828259357459281,4.38930038843661
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.2882411,-0.6515202522277832,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.2578601,-1.1135823726654053,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.3860046,-1.0774166584014893,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.0672135,-0.05096268653869629,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.736443,-0.0036934614181518555,False,,,,,,,,,,,,,,,
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.0829769,-1.9987046718597412,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.4158683,-1.7870521545410156,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.2226048,-0.971616268157959,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.045871925,-7.94395637512207,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.7597929,-1.1303420066833496,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.8682832,-0.08508551120758057,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.6310225,-0.7072458267211914,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07088634,-1.786665678024292,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.0885727,-0.4145328998565674,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,18.900381,0.750018373131752,True,0.11124407062192249,0.007772483588529782,0.1216833317951944,21.659163370513085,27.203999582926432,5.318101406097412,0.2508784234523773,0.5462051192048242,0.0,0.0,0.3315432064035306,13.584820600095712,0.5903090262014805,0.18710958642841127,6.069415948970661
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.062627,-0.9068191051483154,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.48997134,-0.31557655334472656,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.3190707,-0.17076456546783447,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.2441285,-1.1543667316436768,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.33216444,-1.3974330425262451,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.7154929,-0.976386547088623,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.6275023,-1.0620412826538086,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.4793208,-2.1311538219451904,False,,,,,,,,,,,,,,,
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.931129,-3.2799386978149414,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,1.2591454,-2.3297221660614014,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.1676445,-0.30643534660339355,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.36351538,-0.5808888673782349,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.6743153,-0.4512138366699219,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.59564453,0.13567179441452026,True,2.3633666640372755,0.7229856089769494,0.39348357299290504,23.851344767786703,0.2418835401535034,0.5418466329574585,1.0080511569976807,0.327037708239547,0.0,0.0,0.47157149060459336,2.647776501841349,4.208406838877448,0.5212463219391166,2.573217787405334
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7393134,-1.12640380859375,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.5671113,-0.49263226985931396,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.2390585,-2.922443151473999,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.29551986,-0.6355631351470947,False,,,,,,,,,,,,,,,
