peak_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
Merged-chr1-106515840-58,29.3379219601083,-1.4250606605945502,0.419003929685219,-3.40106753095405,0.000671232436371062,0.0275068312700631,Bcl2
Merged-chr1-106515840-58,29.3379219601083,-1.4250606605945502,0.419003929685219,-3.40106753095405,0.000671232436371062,0.0275068312700631,Mir3473f
Merged-chr1-106562270-20,7.71125232811782,-1.59873574541512,0.562594612241609,-2.84171890492355,0.00448710351935013,nan,Bcl2
Merged-chr1-106562270-20,7.71125232811782,-1.59873574541512,0.562594612241609,-2.84171890492355,0.00448710351935013,nan,Mir3473f
Merged-chr1-118311333-62,42.4749372194892,-0.9524364691784799,0.36241154883814397,-2.62805220261854,0.00858753361729798,0.0999604067240844,Tsn
Merged-chr1-118311333-62,42.4749372194892,-0.9524364691784799,0.36241154883814397,-2.62805220261854,0.00858753361729798,0.0999604067240844,Nifk
Merged-chr1-118311333-62,42.4749372194892,-0.9524364691784799,0.36241154883814397,-2.62805220261854,0.00858753361729798,0.0999604067240844,Clasp1
Merged-chr1-120055687-61,51.6605672733991,-0.9821622737857829,0.342599676841452,-2.8667927618633,0.004146544414104079,0.0713862239075572,Cfap221
Merged-chr1-120055687-61,51.6605672733991,-0.9821622737857829,0.342599676841452,-2.8667927618633,0.004146544414104079,0.0713862239075572,Sctr
Merged-chr1-120055687-61,51.6605672733991,-0.9821622737857829,0.342599676841452,-2.8667927618633,0.004146544414104079,0.0713862239075572,Tmem37
Merged-chr1-120055687-61,51.6605672733991,-0.9821622737857829,0.342599676841452,-2.8667927618633,0.004146544414104079,0.0713862239075572,Dbi
Merged-chr1-120055687-61,51.6605672733991,-0.9821622737857829,0.342599676841452,-2.8667927618633,0.004146544414104079,0.0713862239075572,3110009E18Rik
Merged-chr1-127625778-61,12.4940839341301,-1.72565065203786,0.533999612872274,-3.2315578709054398,0.0012311739064134,nan,Tmem163
Merged-chr1-127830456-60,31.0989494875937,-1.13867141061183,0.406888385112355,-2.7984859049181496,0.00513428102509754,0.0778276231191956,Acmsd
Merged-chr1-127830456-60,31.0989494875937,-1.13867141061183,0.406888385112355,-2.7984859049181496,0.00513428102509754,0.0778276231191956,2900009J06Rik
Merged-chr1-127830456-60,31.0989494875937,-1.13867141061183,0.406888385112355,-2.7984859049181496,0.00513428102509754,0.0778276231191956,Ccnt2
Merged-chr1-127830456-60,31.0989494875937,-1.13867141061183,0.406888385112355,-2.7984859049181496,0.00513428102509754,0.0778276231191956,Map3k19
Merged-chr1-127830456-60,31.0989494875937,-1.13867141061183,0.406888385112355,-2.7984859049181496,0.00513428102509754,0.0778276231191956,Rab3gap1
Merged-chr1-131325021-18,21.8533780440241,-1.25812048295966,0.46852597559913,-2.6852737062247902,0.0072470431447782205,0.0923062962899029,Rassf5
Merged-chr1-131325021-18,21.8533780440241,-1.25812048295966,0.46852597559913,-2.6852737062247902,0.0072470431447782205,0.0923062962899029,Ikbke
Merged-chr1-131325021-18,21.8533780440241,-1.25812048295966,0.46852597559913,-2.6852737062247902,0.0072470431447782205,0.0923062962899029,Srgap2
Merged-chr1-13301699-56,26.537359018527102,-1.72918311602475,0.456653366961425,-3.78664265092525,0.000152696450306664,0.013103182573323999,Ncoa2
