ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,4183.85808654579,0.01457771538483958,0.1190967755740502,0.12240226752214352,0.9025804427926891,0.999999312836101
ENSMUSG00000000003,0.12752393432222386,1.1116031225765852,4.562152921615877,0.24365757607767005,0.8074960325563344,NA
ENSMUSG00000000028,1372.9808747626487,-0.4010381505773604,0.26461126066945867,-1.5155747701845559,0.12962691067378176,0.999999312836101
ENSMUSG00000000037,1.380555758749076,-1.8219202703908433,2.268563580022336,-0.8031162478474176,0.4219075474149582,NA
ENSMUSG00000000049,0.08684507567768368,0,4.562152921615872,0,1,NA
ENSMUSG00000000056,781.2303509541014,0.21062980124971797,0.17950516334631214,1.1733913238103257,0.24063891489768582,0.999999312836101
ENSMUSG00000000058,6.656267688779662,1.054491123177089,1.0945250069917785,0.9634235092309863,0.335335033143631,0.999999312836101
ENSMUSG00000000078,6555.57519120438,-0.08902626229906832,0.22719367899524742,-0.39185184505476767,0.6951676853125159,0.999999312836101
ENSMUSG00000000085,65.67730271990726,-0.06508631058197996,0.3634710077180373,-0.1790687818283176,0.8578836942663106,0.999999312836101
ENSMUSG00000000088,1873.512130716715,-0.04981453614652744,0.2121896002548515,-0.23476426783733706,0.8143917028343636,0.999999312836101
ENSMUSG00000000093,6.830991275130429,0.7676581223057785,1.0588927251488611,0.7249630713988139,0.468474685772158,0.999999312836101
ENSMUSG00000000094,1.2012507226070972,3.02845747581607,2.5682121035906866,1.1792084740905557,0.23831517256279505,NA
ENSMUSG00000000103,0,NA,NA,NA,NA,NA
ENSMUSG00000000120,9.812197793419971,-0.5570144255072244,0.8537376217093423,-0.6524421688152588,0.5141159685399808,0.999999312836101
ENSMUSG00000000125,0,NA,NA,NA,NA,NA
ENSMUSG00000000126,5.129414095137178,0.7174825949008039,1.085547208405636,0.6609409423608434,0.5086501881983045,0.999999312836101
ENSMUSG00000000127,7.167717396178684,1.2136395169536343,1.357112793207175,0.8942805071386294,0.37117182677430277,0.999999312836101
ENSMUSG00000000131,4488.676137092079,-0.011976488314334791,0.1355763058574721,-0.08833762093300702,0.9296083386375275,0.999999312836101
ENSMUSG00000000134,403.3052944580197,0.3610557818428435,0.1937903825421661,1.8631253889200758,0.0624446269603329,0.999999312836101
ENSMUSG00000000142,511.23616918664754,-0.045455926806218384,0.194468373061284,-0.233744572912602,0.8151832819317224,0.999999312836101
ENSMUSG00000000148,589.9790716237288,-0.029994163818225346,0.16093267416516438,-0.18637709199713223,0.8521490556187159,0.999999312836101
ENSMUSG00000000149,393.9967810213485,0.1082344758481893,0.22627867291168474,0.47832380513576983,0.6324197556782976,0.999999312836101
ENSMUSG00000000154,0.10159235879303158,-1.2713961981546535,4.558029445760747,-0.27893549466582135,0.780294328348357,NA
ENSMUSG00000000157,0.11657657780953251,1.1116031225765846,4.562152921615877,0.24365757607766989,0.8074960325563345,NA
ENSMUSG00000000159,0.9100909666586079,-0.1304095407214302,3.4614809788082286,-0.03767449294675298,0.9699472132342225,NA
