2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
Lrrfip1,Lrrfip1,Pgap1,Pgap1,Pgap1,Pgap1,P2ry13,Usp25,Pdlim5,Pdlim5,Mbnl1,Ufl1,Mbnl1,Pgap1,Casp2,Stag1,Lrrfip1,Pdlim5,Wdr89,Casp2,Pgap1,Pgap1,Pgap1,Pgap1,Pgap1,Pgap1,Pgap1,Pgap1,Pdlim5,Pgap1,Ubr7,Pgap1,Pgap1,Pgap1,Pgap1,Pgap1,Mbnl1,Slc18a2,Slc18a2,Sptbn1,Pdlim5,Pgap1,Pgap1,Pgap1,Pgap1,Pgap1,Lrrfip1,Slc18a2,Slc18a2,Pgap1,Pgap1,Pdlim5,Crebzf,Slc18a2,Hspa1b,Mbnl1,Pgap1,Il1rl2,Pdlim5,Pdlim5,Casp2,Ezh2,Pgap1,Pdlim5,Lrrfip1,Hspa5,Ndufa5,Fxyd4,Il1rl2,Frmd4a,Pdlim5,Frmd4a,Pgap1,Pgap1,Pgap1,Slc18a2,Pgap1,Pdlim5,Pdlim5,Mbnl1,Pdlim5,Pgap1,Pdlim5,Casp2,Mtf2
Hspa4l,Sclt1,Lrrfip1,Lrrfip1,Lrrfip1,Lrrfip1,Igf2r,Phf14,Casp2,Mtf2,P2ry13,Smc5,Tmem109,Lrrfip1,Ndufa5,Mbnl1,Nrip1,Lrrfip1,Ezh2,Swap70,Lrrfip1,Lrrfip1,Lrrfip1,Lrrfip1,Lrrfip1,Lrrfip1,Lrrfip1,Lrrfip1,Casp2,Lrrfip1,Pgap1,Lrrfip1,Lrrfip1,Lrrfip1,Lrrfip1,Lrrfip1,Slc18a2,Pdlim5,Pdlim5,Ostm1,Casp2,Lrrfip1,Lrrfip1,Lrrfip1,Lrrfip1,Lrrfip1,March7,Pdlim5,Pdlim5,Lrrfip1,Lrrfip1,Casp2,Frmd4a,Pdlim5,Frmd4a,Pdlim5,Ndufa5,Ptma,Pgap1,Pgap1,Lrrfip1,P2ry13,Lrrfip1,Pgap1,Swap70,Hk2,Lrrfip1,Gas5,Mbnl1,Tshz1,Pgap1,Kpna1,Lrrfip1,Lrrfip1,Lrrfip1,Pdlim5,Lrrfip1,Casp2,Sacs,Abhd17c,Casp2,Lrrfip1,Lrrfip1,Pgap1,Appbp2
Eif3a,Hspa4l,Swap70,Eif3a,Eif3a,Swap70,Runx2,Mmp16,Lrrfip1,Hnrnpdl,Foxo1,Mapk1,Zfp281,Swap70,Lrrfip1,Tmem109,Celf2,Swap70,Zfp148,Crk,Swap70,Swap70,Swap70,Swap70,Swap70,Swap70,Swap70,Swap70,Pgap1,Swap70,Casp2,Swap70,Swap70,Swap70,Swap70,Swap70,Sptbn1,Pgap1,Pgap1,Atp8a2,Sclt1,Swap70,Swap70,Sclt1,Swap70,Swap70,Rab6b,Pgap1,Pgap1,Sclt1,Sclt1,Mtf2,Slc30a4,Casp2,Smc5,Zfp280b,Lrrfip1,Pdcd1,Ndufa5,Ndufa5,March7,Abhd2,Swap70,Ndufa5,March7,Ifrd1,Swap70,Ptma,Frmd4a,Itpr1,Lrrfip1,Tbl1xr1,Swap70,Swap70,Swap70,Pgap1,Swap70,Lrrfip1,Nrip1,Fubp1,Lrrfip1,Swap70,Swap70,Lrrfip1,Runx2
Tgfbr2,Eif3a,Hspa4l,Tnfrsf10b,Tnfrsf10b,Sclt1,Ifrd1,Arl6ip6,Sclt1,Sacs,Pdlim5,2210408I21Rik,Zc3hav1l,Sclt1,Sclt1,Foxo1,Wac,Mtf2,Dnajc13,Kntc1,Sclt1,Sclt1,Sclt1,Sclt1,Sclt1,Sclt1,Sclt1,Sclt1,Ndufa5,Eif3a,Lrrfip1,Sclt1,Sclt1,Sclt1,Sclt1,Eif3a,Ostm1,Lrrfip1,Lrrfip1,Lrrfip1,March7,Sclt1,Sclt1,Eif3a,Sclt1,Sclt1,Cyp2s1,Lrrfip1,Lrrfip1,Hspa4l,Hspa4l,Crk,Ufl1,Lrrfip1,Zfp62,Kif5b,Sclt1,Lrrfip1,Lrrfip1,Lrrfip1,Mtf2,Wdr82,Sclt1,Lrrfip1,Hspa4l,Azin1,Hspa4l,Rps8,Ezh2,Smc5,Mtf2,Litaf,Sclt1,Eif3a,Eif3a,Lrrfip1,Sclt1,Crk,Celf2,Foxo1,Cyp2s1,Sclt1,Sacs,Eif3a,Ino80d
Tspyl3,Tnfrsf10b,Eif3a,Tgfbr2,Tgfbr2,Hspa4l,Abce1,Twistnb,March7,Rab6b,Igf2r,Mcmbp,Chm,Eif3a,Mtf2,Zfp281,Tgfbr2,Gfm1,Rbpj,Tnfrsf10b,Hspa4l,Hspa4l,Hspa4l,Hspa4l,Hspa4l,Hspa4l,Hspa4l,Hspa4l,Swap70,Tgfbr2,Swap70,Hspa4l,Eif3a,Hspa4l,Eif3a,Tnfrsf10b,Atp8a2,Swap70,Swap70,Dsp,Mtf2,Hspa4l,Eif3a,Tnfrsf10b,Hspa4l,Hspa4l,Nrip1,Swap70,Cxadr,Eif3a,Eif3a,Hspa4l,Smc5,March7,Chst11,Slc38a1,March7,Ctla4,Mtf2,Swap70,Crk,1700017B05Rik,Hspa4l,Swap70,Eif3a,Yme1l1,Nrip1,Cdk17,Cpox,Ptpn13,Cxadr,Smc5,Hspa4l,Tnfrsf10b,Tnfrsf10b,Cxadr,Hspa4l,Sacs,Wac,Otud6b,Eid1,Hspa4l,Cyp2s1,Cyp2s1,D16Ertd472e
Cpne3,Tgfbr2,Tgfbr2,Tspyl3,Tspyl3,Eif3a,Fam107b,Ammecr1l,Mtf2,Yy1,Serpinb9,Sel1l,Atp8a2,Tgfbr2,Crk,Zc3hav1l,Mbd2,Ccng1,Flnb,Tab3,Eif3a,Eif3a,Eif3a,Eif3a,Eif3a,Eif3a,Eif3a,Eif3a,Mtf2,Tspyl3,Ndufa5,Eif3a,Tnfrsf10b,Eif3a,Tnfrsf10b,Tgfbr2,Lrrfip1,Hspa4l,Cxadr,Snx9,Crk,Eif3a,Tnfrsf10b,Tgfbr2,Eif3a,Eif3a,Yy1,Cxadr,Rab6b,Tgfbr2,Tgfbr2,Sacs,Mcmbp,Mtf2,Tbl1xr1,Serpinb9,Mtf2,Ankrd44,Hspa4l,March7,Hnrnpdl,Rbm33,Eif3a,Crk,Nrip1,Tra2b,Yy1,1700017B05Rik,Adap1,Rbpj,Sacs,Gpd2,Eif3a,Tgfbr2,Tgfbr2,Sacs,Eif3a,Bdp1,Tgfbr2,Cdkn2aip,Kntc1,Eif3a,Nrip1,Celf2,Eif2a
Wasl,Tspyl3,Tspyl3,Galk1,Galk1,Tnfrsf10b,Nfil3,Mex3c,Crk,Acbd3,Trps1,Tbl1xr1,Lrrfip1,Tspyl3,Hnrnpdl,Chm,Cpeb4,Nrip1,Mtmr6,Tgfbr2,Tnfrsf10b,Tnfrsf10b,Tnfrsf10b,Tnfrsf10b,Tnfrsf10b,Tnfrsf10b,Tnfrsf10b,Tnfrsf10b,Crk,Fuca2,March7,Tnfrsf10b,Tgfbr2,Tnfrsf10b,Tgfbr2,Tspyl3,Dsp,Sacs,Rab6b,Celf2,Hnrnpdl,Tnfrsf10b,Tgfbr2,Tspyl3,Tnfrsf10b,Tnfrsf10b,Kntc1,Rab6b,Sacs,Tspyl3,Tspyl3,Eif3a,Sel1l,Crk,Rps6kb1,Tab2,Hnrnpdl,Raph1,Sacs,Mtf2,Sacs,Hip1,Tnfrsf10b,Hspa4l,Ugdh,Gzmc,Ugdh,Nsun2,Itpr1,Mtmr6,Nrip1,,Tnfrsf10b,Tspyl3,Tspyl3,Celf2,Tnfrsf10b,Sf3b2,Oxsm,Pdlim5,Celf2,Tnfrsf10b,Celf2,Acbd3,Cyp2s1
Vim,Galk1,Cpne3,Wasl,Wasl,Tgfbr2,Top1,Mmp10,Hnrnpdl,Eif4g2,Smndc1,Arhgap21,Ctla4,Galk1,Eif3a,Naf1,Lgalsl,Kntc1,N4bp2l2,Plekha5,Tgfbr2,Tgfbr2,Tgfbr2,Tgfbr2,Tgfbr2,Tgfbr2,Tgfbr2,Tgfbr2,Hnrnpdl,Cpne3,Mtf2,Tgfbr2,Tspyl3,Tgfbr2,Tspyl3,Fuca2,Gca,Eif3a,Sacs,Nfil3,Sacs,Tgfbr2,Tspyl3,Cpne3,Tgfbr2,Tgfbr2,Celf2,Sacs,Eif3a,Fuca2,Fuca2,Hnrnpdl,Tbl1xr1,Sacs,Pgk1,Cggbp1,Sacs,Tns1,Eif3a,Hspa4l,Eif3a,Serpinb9,Tgfbr2,Sacs,Celf2,Eif4g2,Celf2,Hnrnpa2b1,Ttc27,Top1,Celf2,,Tgfbr2,Fuca2,Fuca2,Tnfrsf10b,Tgfbr2,Pspc1,Eif4g2,Casp2,Oxsm,Tgfbr2,Wac,Tnfrsf10b,Fam107b
Ccdc86,Cpne3,Wasl,Vim,Vim,Tspyl3,Tbl1xr1,Celf4,Sacs,Mbd2,Tmem171,Wdr76,Naf1,Cpne3,Bdp1,Lrrfip1,Vim,Celf2,Tbl1xr1,Mbd2,Tspyl3,Tspyl3,Tspyl3,Tspyl3,Tspyl3,Tspyl3,Tspyl3,Tspyl3,Eif3a,Wasl,Crk,Tspyl3,Fuca2,Tspyl3,Fuca2,Galk1,Galnt3,Rab6b,Eif3a,Cd109,Eif3a,Tspyl3,Galk1,Wasl,Tspyl3,Tspyl3,Acbd3,Eif3a,Cyp2s1,Galk1,Galk1,Rab6b,Arhgap21,Eif3a,Emb,Smndc1,Bdp1,Phf3,Bdp1,Sacs,Rab6b,Smndc1,Tspyl3,Hnrnpdl,Ift88,Slc38a2,Oxsm,Snora33,1700017B05Rik,Cd109,Wac,,Tspyl3,Galk1,Galk1,Tab3,Tspyl3,Tab3,Kif2a,Atp8a2,Dazl,Tspyl3,Tgfbr2,Tgfbr2,Yy1
